471	translate.google.com.mx	5574665384	1	2/18/13	YAJI_DBA                      
2425	www.google.com.ua	5574649121	1	2/18/13	YAJI_DBA                      
508	plus.url.google.com	5574670702	1	3/26/14	SHIDLEKAR_DBA                 
6228	www.googletvforum.org	5575045102	1	3/26/14	SHIDLEKAR_DBA                 
668	translate.google.hu	5574628922	1	2/18/13	YAJI_DBA                      
824	translate.googleusercontent.com	5574765554	1	2/18/13	YAJI_DBA                      
1220	translate.google.hu	5574934916	1	3/26/14	SHIDLEKAR_DBA                 
1400	www.google.co.th	5574775120	1	2/18/13	YAJI_DBA                      
3014	www.google.com.bz	5574856753	1	3/26/14	SHIDLEKAR_DBA                 
8	feedproxy.google.com	5574639304	1	2/18/13	YAJI_DBA                      
3363	www.google.se	5574634750	1	2/18/13	YAJI_DBA                      
2833	www.google.com.bh	5574633365	1	3/26/14	SHIDLEKAR_DBA                 
1683	www.google.com.bz	5574634006	1	2/18/13	YAJI_DBA                      
5921	www.google.rs	5574693068	1	3/26/14	SHIDLEKAR_DBA                 
5505	www.google.me	5574643520	1	3/26/14	SHIDLEKAR_DBA                 
191	images.google.ru	5574636783	1	2/18/13	YAJI_DBA                      
2120	www.google.com.np	5574634006	1	2/18/13	YAJI_DBA                      
3559	www.google.com.ly	5575033235	1	3/26/14	SHIDLEKAR_DBA                 
5750	www.google.pl	5574641592	1	3/26/14	SHIDLEKAR_DBA                 
4340	www.google.com.ua	5575041362	1	3/26/14	SHIDLEKAR_DBA                 
1534	www.google.com.ar	5574707259	1	2/18/13	YAJI_DBA                      
184	images.google.it	5575025427	1	2/18/13	YAJI_DBA                      
4323	www.google.com.ua	5574737088	1	3/26/14	SHIDLEKAR_DBA                 
6191	www.google.tt	5575054094	1	3/26/14	SHIDLEKAR_DBA                 
1996	www.google.ch	5574889594	1	3/26/14	SHIDLEKAR_DBA                 
4762	www.google.ge	5574637504	1	3/26/14	SHIDLEKAR_DBA                 
212	mail.google.com	5574634750	1	2/18/13	YAJI_DBA                      
1763	www.google.com.do	5574687551	1	2/18/13	YAJI_DBA                      
2418	www.google.com.ua	5574633013	1	2/18/13	YAJI_DBA                      
3424	www.google.sk	5574775120	1	2/18/13	YAJI_DBA                      
1770	www.google.be	5574639794	1	3/26/14	SHIDLEKAR_DBA                 
2690	www.google.ge	5574966629	1	2/18/13	YAJI_DBA                      
1929	www.google.com.kh	5574775120	1	2/18/13	YAJI_DBA                      
994	www.google.be	5574634750	1	2/18/13	YAJI_DBA                      
1191	translate.google.hu	5574631219	1	3/26/14	SHIDLEKAR_DBA                 
2203	www.google.com.ph	5574737746	1	2/18/13	YAJI_DBA                      
5604	www.google.mu	5574889594	1	3/26/14	SHIDLEKAR_DBA                 
5808	www.google.ps	5574889203	1	3/26/14	SHIDLEKAR_DBA                 
2846	www.google.ie	5574713581	1	2/18/13	YAJI_DBA                      
34	feedproxy.google.com	5575041168	1	3/26/14	SHIDLEKAR_DBA                 
4948	www.google.hr	5574889594	1	3/26/14	SHIDLEKAR_DBA                 
1598	www.google.al	5575051929	1	3/26/14	SHIDLEKAR_DBA                 
4279	www.google.com.tw	5574652825	1	3/26/14	SHIDLEKAR_DBA                 
4363	www.google.com.uy	5574693068	1	3/26/14	SHIDLEKAR_DBA                 
1101	translate.google.es	5575041362	1	3/26/14	SHIDLEKAR_DBA                 
3288	www.google.com.gt	5574640115	1	3/26/14	SHIDLEKAR_DBA                 
2478	www.google.com.vn	5574713581	1	2/18/13	YAJI_DBA                      
2462	www.google.com.vn	5574628922	1	2/18/13	YAJI_DBA                      
4747	www.google.fr	5575014847	1	3/26/14	SHIDLEKAR_DBA                 
5675	www.google.nl	5574693068	1	3/26/14	SHIDLEKAR_DBA                 
477	translate.google.com.mx	5574713581	1	2/18/13	YAJI_DBA                      
4404	www.google.com.vn	5574693068	1	3/26/14	SHIDLEKAR_DBA                 
4504	www.google.de	5575041362	1	3/26/14	SHIDLEKAR_DBA                 
5845	www.google.pt	5574859090	1	3/26/14	SHIDLEKAR_DBA                 
3997	www.google.com.pr	5574852455	1	3/26/14	SHIDLEKAR_DBA                 
848	webcache.googleusercontent.com	5574775120	1	2/18/13	YAJI_DBA                      
3387	www.google.si	5574634986	1	2/18/13	YAJI_DBA                      
4414	www.google.com.vn	5574889203	1	3/26/14	SHIDLEKAR_DBA                 
2062	www.google.com.my	5574687551	1	2/18/13	YAJI_DBA                      
5570	www.google.mn	5575041362	1	3/26/14	SHIDLEKAR_DBA                 
2989	www.google.lk	5574966629	1	2/18/13	YAJI_DBA                      
2541	www.google.co.uk	5575051929	1	3/26/14	SHIDLEKAR_DBA                 
936	www.google.at	5574707259	1	2/18/13	YAJI_DBA                      
4821	www.google.gp	5574859811	1	3/26/14	SHIDLEKAR_DBA                 
224	images.google.de	5574753751	1	3/26/14	SHIDLEKAR_DBA                 
683	translate.google.co.uk	5574889203	1	3/26/14	SHIDLEKAR_DBA                 
3593	www.google.com.mt	5574881131	1	3/26/14	SHIDLEKAR_DBA                 
2910	www.google.com.bn	5575051929	1	3/26/14	SHIDLEKAR_DBA                 
2780	www.google.hr	5574775120	1	2/18/13	YAJI_DBA                      
4341	www.google.com.ua	5575042380	1	3/26/14	SHIDLEKAR_DBA                 
3338	www.google.com.hk	5574693068	1	3/26/14	SHIDLEKAR_DBA                 
1284	www.google.co.jp	5574765554	1	2/18/13	YAJI_DBA                      
1180	translate.google.gr	5575014847	1	3/26/14	SHIDLEKAR_DBA                 
384	translate.google.co.uk	5574707259	1	2/18/13	YAJI_DBA                      
1065	www.google.by	5574636783	1	2/18/13	YAJI_DBA                      
986	www.google.ba	5574775120	1	2/18/13	YAJI_DBA                      
2221	www.google.co.in	5574639794	1	3/26/14	SHIDLEKAR_DBA                 
5057	www.google.ie	5574649640	1	3/26/14	SHIDLEKAR_DBA                 
1805	www.google.com.eg	5574665384	1	2/18/13	YAJI_DBA                      
1152	translate.google.gr	5574633365	1	3/26/14	SHIDLEKAR_DBA                 
278	images.google.fr	5575014847	1	3/26/14	SHIDLEKAR_DBA                 
2274	www.google.co.jp	5574753751	1	3/26/14	SHIDLEKAR_DBA                 
3127	www.google.com.do	5574643520	1	3/26/14	SHIDLEKAR_DBA                 
5077	www.google.ie	5575041168	1	3/26/14	SHIDLEKAR_DBA                 
196	images.google.ru	5574673347	1	2/18/13	YAJI_DBA                      
4255	www.google.com.tr	5575014847	1	3/26/14	SHIDLEKAR_DBA                 
403	translate.google.com	5574673347	1	2/18/13	YAJI_DBA                      
2189	www.google.com.ph	5574634006	1	2/18/13	YAJI_DBA                      
2629	www.google.fi	5574636783	1	2/18/13	YAJI_DBA                      
5194	www.google.it	5574889594	1	3/26/14	SHIDLEKAR_DBA                 
554	translate.google.ca	5574856753	1	3/26/14	SHIDLEKAR_DBA                 
531	translate.google.com.vn	5574630747	1	2/18/13	YAJI_DBA                      
1071	translate.google.es	5574636706	1	3/26/14	SHIDLEKAR_DBA                 
33	feedproxy.google.com	5575033235	1	3/26/14	SHIDLEKAR_DBA                 
3117	www.google.mn	5574673347	1	2/18/13	YAJI_DBA                      
5915	www.google.rs	5574643520	1	3/26/14	SHIDLEKAR_DBA                 
2623	www.google.co.za	5575051929	1	3/26/14	SHIDLEKAR_DBA                 
1115	www.google.ch	5574665384	1	2/18/13	YAJI_DBA                      
4984	www.google.ht	5574859090	1	3/26/14	SHIDLEKAR_DBA                 
5737	www.google.no	5575050289	1	3/26/14	SHIDLEKAR_DBA                 
2465	www.google.com.vn	5574634006	1	2/18/13	YAJI_DBA                      
3744	www.google.com.ni	5574646209	1	3/26/14	SHIDLEKAR_DBA                 
5265	www.google.kz	5574693068	1	3/26/14	SHIDLEKAR_DBA                 
5411	www.google.lu	5575051929	1	3/26/14	SHIDLEKAR_DBA                 
3101	www.google.com.cy	5574881131	1	3/26/14	SHIDLEKAR_DBA                 
4988	www.google.ht	5574889203	1	3/26/14	SHIDLEKAR_DBA                 
4491	www.google.de	5574858087	1	3/26/14	SHIDLEKAR_DBA                 
1587	www.google.com.bd	5575025427	1	2/18/13	YAJI_DBA                      
4904	www.google.hn	5574878453	1	3/26/14	SHIDLEKAR_DBA                 
2902	www.google.it	5574634006	1	2/18/13	YAJI_DBA                      
2176	www.google.com.pe	5574679764	1	2/18/13	YAJI_DBA                      
787	translate.google.ru	5574634750	1	2/18/13	YAJI_DBA                      
150	images.google.fr	5574673347	1	2/18/13	YAJI_DBA                      
2539	www.google.co.uk	5575050289	1	3/26/14	SHIDLEKAR_DBA                 
3011	www.google.com.bz	5574737088	1	3/26/14	SHIDLEKAR_DBA                 
2428	www.google.co.nz	5574640806	1	3/26/14	SHIDLEKAR_DBA                 
1004	www.google.be	5574687551	1	2/18/13	YAJI_DBA                      
409	translate.google.com	5574737746	1	2/18/13	YAJI_DBA                      
2393	www.google.com.tw	5574628922	1	2/18/13	YAJI_DBA                      
3636	www.google.com.mx	5574889594	1	3/26/14	SHIDLEKAR_DBA                 
6219	www.googletvforum.org	5574889594	1	3/26/14	SHIDLEKAR_DBA                 
1889	www.google.com.jm	5574633013	1	2/18/13	YAJI_DBA                      
2232	www.google.co.in	5574737088	1	3/26/14	SHIDLEKAR_DBA                 
3731	www.google.com.ng	5575054094	1	3/26/14	SHIDLEKAR_DBA                 
1935	www.google.ca	5574640115	1	3/26/14	SHIDLEKAR_DBA                 
1424	www.google.co.uk	5574807392	1	2/18/13	YAJI_DBA                      
1589	www.google.com.bh	5574630747	1	2/18/13	YAJI_DBA                      
357	translate.google.co.kr	5574673347	1	2/18/13	YAJI_DBA                      
2433	www.google.co.nz	5574649640	1	3/26/14	SHIDLEKAR_DBA                 
5267	www.google.kz	5574753751	1	3/26/14	SHIDLEKAR_DBA                 
4197	www.google.com.sv	5574652825	1	3/26/14	SHIDLEKAR_DBA                 
4508	www.google.de	5575051511	1	3/26/14	SHIDLEKAR_DBA                 
3911	www.google.com.ph	5574670702	1	3/26/14	SHIDLEKAR_DBA                 
3336	www.google.ru	5574628922	1	2/18/13	YAJI_DBA                      
2873	www.google.iq	5574807392	1	2/18/13	YAJI_DBA                      
3359	www.google.com.hk	5575050289	1	3/26/14	SHIDLEKAR_DBA                 
1986	www.google.ch	5574737088	1	3/26/14	SHIDLEKAR_DBA                 
4884	www.google.hn	5574636706	1	3/26/14	SHIDLEKAR_DBA                 
4355	www.google.com.uy	5574640806	1	3/26/14	SHIDLEKAR_DBA                 
3141	www.google.mu	5574674899	1	2/18/13	YAJI_DBA                      
2026	www.google.com.mx	5574630747	1	2/18/13	YAJI_DBA                      
1463	translate.googleusercontent.com	5574889594	1	3/26/14	SHIDLEKAR_DBA                 
5043	www.google.hu	5575054094	1	3/26/14	SHIDLEKAR_DBA                 
4566	www.google.dz	5574652825	1	3/26/14	SHIDLEKAR_DBA                 
3732	www.google.com.ni	5574630834	1	3/26/14	SHIDLEKAR_DBA                 
3056	www.google.lv	5574775120	1	2/18/13	YAJI_DBA                      
1335	translate.google.pl	5574859090	1	3/26/14	SHIDLEKAR_DBA                 
5038	www.google.hu	5575042380	1	3/26/14	SHIDLEKAR_DBA                 
4356	www.google.com.uy	5574641592	1	3/26/14	SHIDLEKAR_DBA                 
5258	www.google.kz	5574641592	1	3/26/14	SHIDLEKAR_DBA                 
3730	www.google.com.ng	5575051929	1	3/26/14	SHIDLEKAR_DBA                 
2976	www.google.lk	5574642932	1	2/18/13	YAJI_DBA                      
392	mail.google.com	5574859090	1	3/26/14	SHIDLEKAR_DBA                 
2964	www.google.com.br	5574646203	1	3/26/14	SHIDLEKAR_DBA                 
4677	www.google.fi	5574631264	1	3/26/14	SHIDLEKAR_DBA                 
3385	www.google.com.jm	5574859090	1	3/26/14	SHIDLEKAR_DBA                 
1447	www.google.co.ve	5574807392	1	2/18/13	YAJI_DBA                      
6062	www.google.si	5575041362	1	3/26/14	SHIDLEKAR_DBA                 
1551	www.google.com.au	5574649121	1	2/18/13	YAJI_DBA                      
712	translate.google.it	5574966629	1	2/18/13	YAJI_DBA                      
1357	www.google.co.ma	5575025427	1	2/18/13	YAJI_DBA                      
3405	www.google.com.kh	5574631219	1	3/26/14	SHIDLEKAR_DBA                 
360	images.google.ru	5575014847	1	3/26/14	SHIDLEKAR_DBA                 
4529	www.google.dk	5574753751	1	3/26/14	SHIDLEKAR_DBA                 
981	www.google.ba	5574687551	1	2/18/13	YAJI_DBA                      
1198	www.google.co.id	5574630747	1	2/18/13	YAJI_DBA                      
4942	www.google.hr	5574858087	1	3/26/14	SHIDLEKAR_DBA                 
263	images.google.fr	5574693068	1	3/26/14	SHIDLEKAR_DBA                 
3317	www.google.com.gt	5575045102	1	3/26/14	SHIDLEKAR_DBA                 
1946	www.google.ca	5574753751	1	3/26/14	SHIDLEKAR_DBA                 
3069	www.google.md	5574649121	1	2/18/13	YAJI_DBA                      
60	images.google.ca	5574679764	1	2/18/13	YAJI_DBA                      
1704	www.google.az	5574859090	1	3/26/14	SHIDLEKAR_DBA                 
2018	www.google.com.mt	5574713581	1	2/18/13	YAJI_DBA                      
2174	www.google.co.il	5574630834	1	3/26/14	SHIDLEKAR_DBA                 
2687	www.google.com.	5574858087	1	3/26/14	SHIDLEKAR_DBA                 
6103	www.google.sk	5575041362	1	3/26/14	SHIDLEKAR_DBA                 
5748	www.google.pl	5574640115	1	3/26/14	SHIDLEKAR_DBA                 
713	translate.google.it	5575025427	1	2/18/13	YAJI_DBA                      
4135	www.google.com.sa	5575041362	1	3/26/14	SHIDLEKAR_DBA                 
1196	www.google.co.cr	5575025427	1	2/18/13	YAJI_DBA                      
2147	www.google.co.id	5574652825	1	3/26/14	SHIDLEKAR_DBA                 
1405	www.google.co.uk	5574630747	1	2/18/13	YAJI_DBA                      
5835	www.google.pt	5574646209	1	3/26/14	SHIDLEKAR_DBA                 
800	translate.google.ru	5574737746	1	2/18/13	YAJI_DBA                      
991	translate.google.cz	5574639794	1	3/26/14	SHIDLEKAR_DBA                 
3353	www.google.ru	5574737746	1	2/18/13	YAJI_DBA                      
5699	www.google.nl	5575054094	1	3/26/14	SHIDLEKAR_DBA                 
4139	www.google.com.sa	5575051511	1	3/26/14	SHIDLEKAR_DBA                 
1705	www.google.az	5574859811	1	3/26/14	SHIDLEKAR_DBA                 
2179	www.google.co.il	5574637504	1	3/26/14	SHIDLEKAR_DBA                 
5822	www.google.ps	5575054094	1	3/26/14	SHIDLEKAR_DBA                 
77	google.com	5575042380	1	3/26/14	SHIDLEKAR_DBA                 
4778	www.google.ge	5574858087	1	3/26/14	SHIDLEKAR_DBA                 
1321	translate.google.pl	5574640806	1	3/26/14	SHIDLEKAR_DBA                 
364	translate.google.co.kr	5574765554	1	2/18/13	YAJI_DBA                      
2396	www.google.com.tw	5574634006	1	2/18/13	YAJI_DBA                      
1646	www.google.at	5574637504	1	3/26/14	SHIDLEKAR_DBA                 
4810	www.google.gp	5574646209	1	3/26/14	SHIDLEKAR_DBA                 
6194	www.googletvforum.org	5574631264	1	3/26/14	SHIDLEKAR_DBA                 
5187	www.google.it	5574856753	1	3/26/14	SHIDLEKAR_DBA                 
306	images.google.it	5574753751	1	3/26/14	SHIDLEKAR_DBA                 
5491	www.google.md	5575050289	1	3/26/14	SHIDLEKAR_DBA                 
5997	www.google.se	5574643520	1	3/26/14	SHIDLEKAR_DBA                 
4074	www.google.com.qa	5574652825	1	3/26/14	SHIDLEKAR_DBA                 
5854	www.google.pt	5575014847	1	3/26/14	SHIDLEKAR_DBA                 
3334	www.google.com.hk	5574646209	1	3/26/14	SHIDLEKAR_DBA                 
3968	www.google.com.pk	5575014847	1	3/26/14	SHIDLEKAR_DBA                 
3024	www.google.lu	5574665384	1	2/18/13	YAJI_DBA                      
1752	www.google.ba	5574910768	1	3/26/14	SHIDLEKAR_DBA                 
2720	www.google.gr	5574634986	1	2/18/13	YAJI_DBA                      
385	translate.google.co.uk	5574713581	1	2/18/13	YAJI_DBA                      
4503	www.google.de	5575041168	1	3/26/14	SHIDLEKAR_DBA                 
2005	www.google.ch	5575045102	1	3/26/14	SHIDLEKAR_DBA                 
2760	www.google.com.au	5574646209	1	3/26/14	SHIDLEKAR_DBA                 
4624	www.google.ee	5575014847	1	3/26/14	SHIDLEKAR_DBA                 
3779	www.google.com.np	5574639794	1	3/26/14	SHIDLEKAR_DBA                 
2881	www.google.com.bn	5574643520	1	3/26/14	SHIDLEKAR_DBA                 
1316	translate.google.pl	5574633365	1	3/26/14	SHIDLEKAR_DBA                 
5967	www.google.ru	5574858087	1	3/26/14	SHIDLEKAR_DBA                 
3755	www.google.com.ni	5574859811	1	3/26/14	SHIDLEKAR_DBA                 
708	translate.google.com	5574643520	1	3/26/14	SHIDLEKAR_DBA                 
5375	www.google.lu	5574633365	1	3/26/14	SHIDLEKAR_DBA                 
2605	www.google.co.za	5574858087	1	3/26/14	SHIDLEKAR_DBA                 
1742	www.google.com.cy	5574713581	1	2/18/13	YAJI_DBA                      
316	images.google.it	5574905416	1	3/26/14	SHIDLEKAR_DBA                 
31	feedproxy.google.com	5574934916	1	3/26/14	SHIDLEKAR_DBA                 
3676	www.google.com.my	5574889203	1	3/26/14	SHIDLEKAR_DBA                 
1138	www.google.cl	5574665384	1	2/18/13	YAJI_DBA                      
4806	www.google.gp	5574640806	1	3/26/14	SHIDLEKAR_DBA                 
5970	www.google.ru	5574878453	1	3/26/14	SHIDLEKAR_DBA                 
5973	www.google.ru	5574889594	1	3/26/14	SHIDLEKAR_DBA                 
2402	www.google.com.tw	5574649121	1	2/18/13	YAJI_DBA                      
3071	www.google.md	5574673347	1	2/18/13	YAJI_DBA                      
3195	www.google.nl	5574807392	1	2/18/13	YAJI_DBA                      
2069	www.google.com.my	5574966629	1	2/18/13	YAJI_DBA                      
1525	www.google.com.ar	5574636783	1	2/18/13	YAJI_DBA                      
1458	www.google.co.za	5574642932	1	2/18/13	YAJI_DBA                      
3262	www.google.ps	5574765554	1	2/18/13	YAJI_DBA                      
2188	www.google.com.ph	5574633013	1	2/18/13	YAJI_DBA                      
5685	www.google.nl	5574889203	1	3/26/14	SHIDLEKAR_DBA                 
4781	www.google.ge	5574878453	1	3/26/14	SHIDLEKAR_DBA                 
1932	www.google.com.kh	5575025427	1	2/18/13	YAJI_DBA                      
1622	www.google.am	5574859090	1	3/26/14	SHIDLEKAR_DBA                 
4339	www.google.com.ua	5575041168	1	3/26/14	SHIDLEKAR_DBA                 
5059	www.google.ie	5574670702	1	3/26/14	SHIDLEKAR_DBA                 
4018	www.google.com.pr	5575054094	1	3/26/14	SHIDLEKAR_DBA                 
5701	www.google.no	5574631219	1	3/26/14	SHIDLEKAR_DBA                 
6147	www.google.tn	5575050289	1	3/26/14	SHIDLEKAR_DBA                 
2116	www.google.co.cr	5574878453	1	3/26/14	SHIDLEKAR_DBA                 
1466	www.google.co.za	5574713581	1	2/18/13	YAJI_DBA                      
2333	www.google.com.sg	5574649121	1	2/18/13	YAJI_DBA                      
3273	www.google.com.gh	5575041168	1	3/26/14	SHIDLEKAR_DBA                 
3514	www.google.com.lb	5574905416	1	3/26/14	SHIDLEKAR_DBA                 
4200	www.google.com.sv	5574737088	1	3/26/14	SHIDLEKAR_DBA                 
4590	www.google.dz	5575051511	1	3/26/14	SHIDLEKAR_DBA                 
2163	www.google.com.pe	5574628922	1	2/18/13	YAJI_DBA                      
4559	www.google.dz	5574640115	1	3/26/14	SHIDLEKAR_DBA                 
1434	www.google.co.ve	5574639304	1	2/18/13	YAJI_DBA                      
3527	www.google.com.ly	5574630834	1	3/26/14	SHIDLEKAR_DBA                 
245	images.google.de	5575051929	1	3/26/14	SHIDLEKAR_DBA                 
4461	www.google.cz	5575033235	1	3/26/14	SHIDLEKAR_DBA                 
28	google.com	5574634750	1	2/18/13	YAJI_DBA                      
1518	www.google.com.	5575025427	1	2/18/13	YAJI_DBA                      
454	translate.google.com.hk	5574713581	1	2/18/13	YAJI_DBA                      
1418	www.google.co.uk	5574687551	1	2/18/13	YAJI_DBA                      
5109	www.google.iq	5574878453	1	3/26/14	SHIDLEKAR_DBA                 
80	google.com	5575051511	1	3/26/14	SHIDLEKAR_DBA                 
4552	www.google.dz	5574630834	1	3/26/14	SHIDLEKAR_DBA                 
3936	www.google.com.ph	5575054094	1	3/26/14	SHIDLEKAR_DBA                 
1559	www.google.com.au	5574737746	1	2/18/13	YAJI_DBA                      
1530	www.google.ae	5574646209	1	3/26/14	SHIDLEKAR_DBA                 
1188	www.google.co.cr	5574687551	1	2/18/13	YAJI_DBA                      
2198	www.google.co.il	5574878453	1	3/26/14	SHIDLEKAR_DBA                 
4320	www.google.com.ua	5574652825	1	3/26/14	SHIDLEKAR_DBA                 
377	mail.google.com	5574640115	1	3/26/14	SHIDLEKAR_DBA                 
1949	www.google.ca	5574858087	1	3/26/14	SHIDLEKAR_DBA                 
3180	www.google.com.ec	5574859090	1	3/26/14	SHIDLEKAR_DBA                 
1234	translate.google.it	5574633365	1	3/26/14	SHIDLEKAR_DBA                 
2344	www.google.com.sg	5574807392	1	2/18/13	YAJI_DBA                      
4842	www.google.gr	5574633365	1	3/26/14	SHIDLEKAR_DBA                 
6010	www.google.se	5574859811	1	3/26/14	SHIDLEKAR_DBA                 
517	translate.google.com.ua	5574665384	1	2/18/13	YAJI_DBA                      
210	mail.google.com	5574633013	1	2/18/13	YAJI_DBA                      
3422	www.google.sk	5574737746	1	2/18/13	YAJI_DBA                      
1689	www.google.az	5574640115	1	3/26/14	SHIDLEKAR_DBA                 
2457	www.google.co.nz	5575050289	1	3/26/14	SHIDLEKAR_DBA                 
5639	www.google.mv	5574858087	1	3/26/14	SHIDLEKAR_DBA                 
1399	www.google.co.th	5574765554	1	2/18/13	YAJI_DBA                      
1347	www.google.co.ma	5574674899	1	2/18/13	YAJI_DBA                      
615	translate.google.es	5574713581	1	2/18/13	YAJI_DBA                      
632	translate.google.fr	5574665384	1	2/18/13	YAJI_DBA                      
2004	www.google.com.mt	5574633013	1	2/18/13	YAJI_DBA                      
93	images.google.com	5574628922	1	2/18/13	YAJI_DBA                      
5199	www.google.it	5575033235	1	3/26/14	SHIDLEKAR_DBA                 
4214	www.google.com.sv	5575014847	1	3/26/14	SHIDLEKAR_DBA                 
436	translate.google.com.br	5574966629	1	2/18/13	YAJI_DBA                      
3477	www.googletvforum.org	5574634006	1	2/18/13	YAJI_DBA                      
3783	www.google.com.np	5574643520	1	3/26/14	SHIDLEKAR_DBA                 
3893	www.google.com.pe	5575051511	1	3/26/14	SHIDLEKAR_DBA                 
135	images.google.de	5574775120	1	2/18/13	YAJI_DBA                      
793	translate.google.com.hk	5574649640	1	3/26/14	SHIDLEKAR_DBA                 
629	translate.google.co.kr	5574649640	1	3/26/14	SHIDLEKAR_DBA                 
401	mail.google.com	5575014847	1	3/26/14	SHIDLEKAR_DBA                 
1209	www.google.co.id	5574674899	1	2/18/13	YAJI_DBA                      
4743	www.google.fr	5574889594	1	3/26/14	SHIDLEKAR_DBA                 
1690	www.google.com.bz	5574665384	1	2/18/13	YAJI_DBA                      
3162	www.google.com.ec	5574636706	1	3/26/14	SHIDLEKAR_DBA                 
1883	www.google.com.hk	5574775120	1	2/18/13	YAJI_DBA                      
5923	www.google.rs	5574753751	1	3/26/14	SHIDLEKAR_DBA                 
2871	www.google.iq	5574765554	1	2/18/13	YAJI_DBA                      
4482	www.google.de	5574646209	1	3/26/14	SHIDLEKAR_DBA                 
4024	www.google.com.py	5574637504	1	3/26/14	SHIDLEKAR_DBA                 
2243	www.google.co.in	5574905416	1	3/26/14	SHIDLEKAR_DBA                 
528	translate.google.com.ua	5574966629	1	2/18/13	YAJI_DBA                      
2581	www.google.co.ve	5575051511	1	3/26/14	SHIDLEKAR_DBA                 
3603	www.google.com.mt	5575042380	1	3/26/14	SHIDLEKAR_DBA                 
5504	www.google.me	5574641592	1	3/26/14	SHIDLEKAR_DBA                 
4006	www.google.com.pr	5574905416	1	3/26/14	SHIDLEKAR_DBA                 
114	images.google.com	5574966629	1	2/18/13	YAJI_DBA                      
1257	www.google.co.in	5574687551	1	2/18/13	YAJI_DBA                      
2514	www.google.co.uk	5574646209	1	3/26/14	SHIDLEKAR_DBA                 
1111	translate.google.fr	5574633365	1	3/26/14	SHIDLEKAR_DBA                 
2234	www.google.com.pr	5574633013	1	2/18/13	YAJI_DBA                      
3029	www.google.lu	5574707259	1	2/18/13	YAJI_DBA                      
3197	www.google.nl	5575025427	1	2/18/13	YAJI_DBA                      
1317	www.google.co.kr	5574634986	1	2/18/13	YAJI_DBA                      
1645	www.google.at	5574636706	1	3/26/14	SHIDLEKAR_DBA                 
1334	www.google.co.kr	5575025427	1	2/18/13	YAJI_DBA                      
5067	www.google.ie	5574859811	1	3/26/14	SHIDLEKAR_DBA                 
3907	www.google.com.ph	5574646203	1	3/26/14	SHIDLEKAR_DBA                 
1230	translate.google.hu	5575054094	1	3/26/14	SHIDLEKAR_DBA                 
3342	www.google.ru	5574636783	1	2/18/13	YAJI_DBA                      
5114	www.google.iq	5574910768	1	3/26/14	SHIDLEKAR_DBA                 
2276	www.google.co.jp	5574856753	1	3/26/14	SHIDLEKAR_DBA                 
1696	www.google.az	5574652825	1	3/26/14	SHIDLEKAR_DBA                 
1580	www.google.al	5574858087	1	3/26/14	SHIDLEKAR_DBA                 
1453	translate.googleusercontent.com	5574737088	1	3/26/14	SHIDLEKAR_DBA                 
2486	www.google.co.th	5574881131	1	3/26/14	SHIDLEKAR_DBA                 
5742	www.google.pl	5574631219	1	3/26/14	SHIDLEKAR_DBA                 
57	google.com	5574670702	1	3/26/14	SHIDLEKAR_DBA                 
2630	www.google.com	5574637504	1	3/26/14	SHIDLEKAR_DBA                 
303	translate.google.ca	5574634006	1	2/18/13	YAJI_DBA                      
94	images.google.com	5574630747	1	2/18/13	YAJI_DBA                      
1699	www.google.az	5574737088	1	3/26/14	SHIDLEKAR_DBA                 
1214	www.google.co.id	5574737746	1	2/18/13	YAJI_DBA                      
3120	www.google.mn	5574687551	1	2/18/13	YAJI_DBA                      
2194	www.google.com.ph	5574642932	1	2/18/13	YAJI_DBA                      
5523	www.google.me	5574905416	1	3/26/14	SHIDLEKAR_DBA                 
4184	www.google.com.sv	5574631219	1	3/26/14	SHIDLEKAR_DBA                 
6146	www.google.tn	5575045102	1	3/26/14	SHIDLEKAR_DBA                 
5880	www.google.ro	5574693068	1	3/26/14	SHIDLEKAR_DBA                 
3729	www.google.com.ng	5575051511	1	3/26/14	SHIDLEKAR_DBA                 
122	images.google.de	5574636783	1	2/18/13	YAJI_DBA                      
954	translate.google.com.vn	5574643520	1	3/26/14	SHIDLEKAR_DBA                 
5938	www.google.rs	5575041168	1	3/26/14	SHIDLEKAR_DBA                 
637	translate.google.fr	5574707259	1	2/18/13	YAJI_DBA                      
978	translate.google.com.vn	5575041362	1	3/26/14	SHIDLEKAR_DBA                 
5601	www.google.mu	5574878453	1	3/26/14	SHIDLEKAR_DBA                 
367	translate.google.co.kr	5574966629	1	2/18/13	YAJI_DBA                      
3404	www.google.si	5575025427	1	2/18/13	YAJI_DBA                      
4067	www.google.com.qa	5574640115	1	3/26/14	SHIDLEKAR_DBA                 
3425	www.google.sk	5574807392	1	2/18/13	YAJI_DBA                      
1744	www.google.ba	5574858087	1	3/26/14	SHIDLEKAR_DBA                 
3844	www.google.com.om	5574934916	1	3/26/14	SHIDLEKAR_DBA                 
488	translate.google.com.tr	5574634750	1	2/18/13	YAJI_DBA                      
2506	www.google.cz	5574966629	1	2/18/13	YAJI_DBA                      
2024	www.google.cl	5574652825	1	3/26/14	SHIDLEKAR_DBA                 
3108	www.google.mn	5574633013	1	2/18/13	YAJI_DBA                      
5327	www.google.lk	5575050289	1	3/26/14	SHIDLEKAR_DBA                 
